movie_id,award_id
JJm2,"F91, Cannes Camera d'Or"
JJm3,aw
JJm4,aw
JKw5,H
JKw10,H
JLB1,"AA, AA dir"
JLB7,
JLB14,"GG comd, AAN"
JLD10,
JcS10,aw
JsS10,CG*
LCo10,CG*
LDF10,H
LyL1,H*
MaC1,RW***
MaC4,aw
MaC8,aw
MaC10,aw
MaC11,aw
MCh2,CG***
MWh10,aw
PB1,aw
PGr5,H**
PGr7,aw
PGr10,aw
PGr12,aw
PGr16,
PGr17,aw
PGr20,aw
PGr22,
PLf10,aw
PRb1,H-
PrH10,aw
RbR1,F03
RbR2,
RbR3,
RbR10,
RbR12,
RbR14,AAN
RDu10,aw
RDu15,aw
RiC10,CG*
RMw10,aw
RMw15,
RoD10,H
RPe8,CG***
RPe12,H*
RPe20,
RVO10,aw
RWs10,H
PBm1,H
PBm2,
SiN10,aw
SlT10,CG***
SvF10,aw
TeB10,H
ToS1,"NYC, NY"
ToS5,
ToS10,
ToS12,
ToS15,
ToS21,aw
ToS23,aw
VZg10,aw
WiD10,CG**
WTMx,aw
ACx10,F32
AiN10,
AvW10,aw
AvW16,
AvW19,
AzC10,aw
ChS10,H
ChS24,
EPy5,aw
EPy10,aw
FSh10,aw
GnP10,
HuW10,H
HuW12,
HuW15,
HuW22,
HuW25,aw
IHu5,CG***
IHu11,
IHu12,
IHu15,
IHu18,
IHu22,
IHu25,
JCi3,Sydney Film Festival
JCi5,
JCi10,
JCi12,
JCi14,"GP, AAN, AAN dir"
JCi17,
JlC4,aw
JlC7,F30
JlC10,aw
JlC11,Dram
JlC14,aw
JlC15,aw
JlC16,aw
JlC18,aw
JI1,aw
JI2,aw
JI4,aw
JI5,aw
JI6,aw
JmF10,CG*
JmF20,
JmF25,aw
JRu1,aw
JRu3,aw
JRu14,
JSe0,H
LeN3,H
LeN4,H
LeN8,
LeN12,aw
LdC10,aw
LPi10,CG*
MaM1,aw
MaM2,aw
MSv1,aw
MBu10,
MiR5,RE***+
MiR10,RE***
MKa15,AAN
MtB10,AAN
MtB16,aw
NaL10,aw
NaL20,aw
NBu10,aw
NiC10,aw
NIs10,H
PeC10,H
PeM10,CG**
PeM15,aw
Pri1,aw
Pri2,aw
RCn10,aw
RCn30,aw
RCn36,
RCn39,aw
REp10,AA
REp18,aw
RhM10,H
RhM30,
RhM34,
RhM37,
RoJ1,"H***, AAN, BFA, EB****"
RoJ10,
RoJ20,
RTu1,H
RTu3,
RYo10,H
RYo12,aw
TMk10,aw
ToP10,aw
AAg10,aw
AEy10,aw
AEy20,aw
AEy22,aw
AEy25,AAN dir
AKo10,
AKo15,
AKo15,
AZu20,aw
CLz1,aw
CST10,aw
CST20,aw
DDe10,aw
DnA10,aw
GaT3,aw
GaT5,aw
GaT7,
GaT11,
GaT16,aw
GaT18,aw
GoJ20,aw
GuM10,aw
HSB18,aw
Ilt1,
ILt5,
ILt10,
ILt15,AA dir
ILt17,aw
IsS3,AA foreign
IsS5,aw
IsS7,aw
IsS10,aw
IsS11,aw
ITu10,Palm
JBd10,aw
JqS10,aw
JuI10,aw
JVm4,aw
JVm7,aw
JVm10,aw
JVm17,
KBg6,aw
KBg8,aw
KBg10,aw
KBg15,
KBw10,aw
KGC10,aw
KZs10,aw
KZs18,aw
LCa10,aw
LCa15,aw
LiY20,aw
MAF10,aw
MAF15,aw
MBl5,aw
MDi10,H
MaG10,aw
MiP10,aw
MKo10,aw
MoT1,
MoT10,
MTo10,aw
OSo10,aw
PGa10,aw
SiS10,Ctxx
THo10,Er(title [-16])
THo20,Er(first?)
TiB1,F56
TiB5,
TiB6,
TiB8,
TiB12,
TiB14,
TiB17,
WTa10,H
WTa20,
xYa10,aw
ZlK20,
Z8510,
ABu10,H
ACv10,aw
APe10,H
bQs10,aw
bQs14,aw
bQs20,aw
bQs23,aw
bQs25,aw
BrG10,H
BrG20,
BrG28,aw
BWb10,aw
GaM10,
HoD10,"H, CG***"
HoD24,
JeL10,aw
MdV5,aw
MdV10,aw
MrD1,
MrD2,
PFa1,H*
PFa10,
PLu10,aw
RMa10,H
PtM10,
RnF10,aw
RnF14,aw
SpJ1,F51
SpJ2,aw
SpJ3,
SpJ4,
SpJ5,
SpJ6,
SpJ7,
SpJ8,
SpJ11,
SpK10,aw
STo10,aw
TsH10,aw
YYo10,aw
Z8630,aw
ACl10,aw
ARb1,
ATu1,
BEE10,aw
BEE15,aw
CCo2,aw
CCo5,
CCo3,F94
CCo5,
CCo6,
CCo10,
CCo11,
CGy10,aw
CP1,aw
CP2,aw
DLe10,aw
DMa1,aw
DMa10,
DMa12,; T(1930)
DMa13,
DMa20,
DMa21,
EAr10,aw
EAr12,aw
ElB10,aw
Bergstein,\Ct
EtC20,aw
EtC25,aw
JWy10,
JWy15,
KHa10,aw
LHa1,
LHa5,
LHa10,
LVa10,EB***
LVa12,aw
MGn10,aw
MkR10,
MRi10,aw
MzI10,aw
MzI15,aw
NMv1,
NMv3,
NMv8,
NMv10,
NoM10,aw
PMG10,aw
PPm10,aw
PPm15,aw
PRz15,
RHv10,aw
RtS10,aw
RtT10,F71
SiG10,aw
VNu10,aw
VNu15,aw
VSa10,
VSa18,
ZKK10,aw
Z8720,aw
ABi10,"sanatorium, Austria; T(1947)"
ABi20,"slum, England"
ADv12,aw
ADv14,aw
ADv15,aw
ADv17,AAN
ADv22,
AgH1,aw
AgH13,
AgH15,
AgH19,aw
AHo1,
BiA3,aw
BiA5,GP
BiA8,aw
BiA9,aw
BiA10,aw
BmF10,aw
BZi10,
CBu6,
CBu8,
CBu10,
CBx10,[27]
CCr10,aw
CEd10,RE****
CEd20,
ClD1,
ClD5,aw
DGr1,
DH5,aw
DdV4,
EAy10,aw
GAx1,AA for
GrA10,aw
GKo10,aw
GvR10,
GvS01,aw
GvS1,
GvS2,aw
GvS4,
GvS5,
GvS11,"AAN, AAN dir"
GvS12,
HBo10,
HDu10,aw
HeW1,aw
HeW5,aw
HWi10,aw
IBC10,aw
ICo10,
IGs20,aw
IlM10,
IMT10,aw
IMT20,
IMT24,
JHH10,aw
JrB10,aw
KOt10,
KSR10,aw
KSR30,
KSR35,
LvT10,aw
LvT21,
MFi5,aw
MFi10,
MFi15,
MFi16,aw
MFi18,"AAN, AAN Dir"
MFi20,aw
MFi22,
MGw1,aw
MGw2,aw
MGw5,aw
MKh10,aw
MMz10,aw
POC20,aw
POC26,
PTh10,aw
RkM10,ER***
RkM16,
RNo10,aw
RNo20,aw
RSh5,"F66,RE***+"
RSh10,
RSh18,
RSh20,
SLo1,aw
SLo2,
SSR12,aw
SSR15,aw
TAF4,aw
TAF7,aw
TAF10,aw
ViW1,aw
ViW15,boring
xSz10,
YoT10,aw
Z1811,aw
Z1813,aw
Z4810,aw
Z4815,aw
Z5410,aw
Z5420,aw
Z5430,aw
Z5440,aw
Z5450,aw
Z5460,aw
Z5470,aw
Z5480,aw
Z5490,aw
Z54100,aw
Z54110,aw
Z0310,aw
Z8820,aw
AgV10,aw
AMc10,"GP delecxt, Tampere"
AmM10,aw
AxR10,aw
GFi1,
Gfi2x,aw
BHo10,
BNu1,"AAN, FAA (French Oscar)"
BoB1,aw
BoB4,
BRo10,aw
CaB1,RE***+
CCw2,aw
CCw5,
ChG2,F79
ChG15,aw
ClZ10,aw
ClZ19,
DeA10,aw
DHL6,
DOR5,aw
DOR8,aw
MSo10,
DvJ1,aw
DvJ2,aw
DvJ4,aw
DvJ6,aw
EDj10,aw
EKu10,Yugoslavia
EMu1,aw
EZw1,
EZw4,
EZw7,aw
Ezw9,
FAm10,
FAm16,aw
Amurri,\It
FTy10,aw
GCo1,
GDG1,aw
GTo1,"Palm special, AA for, BFA for"
GTo2,
GTo9,aw
HCa10,aw
HMB10,aw
IsJ12,GP critics
ITo10,aw
JHd10,AA
JJo2,
JJo5,aw
JJo10,
JSh1,"AAN, AAN dir"
JSh2,
JSh8,aw
KBr1,AA dir
KBr3,
KBr10,
KBr12,
KBr16,aw
KBr17,
KBr20,
KBr21,
KSk10,aw
LPu1,aw
MNa10,GP
MNa13,aw
MNa18,
MCJ1,
MCJ12,
MCJ14,
MCJ16,aw
MCJ18,aw
MiB10,aw
MLa10,
MLa15,
MLa19,
MLm5,
MTU10,
PAR10,AAN
PAR14,
PhN14,
PhN17,
PhN20,aw
PTi10,aw
PTV10,aw
RaH7,aw
RaH10,aw
RaM10,aw
RBi10,aw
RJe1,
SKo1,
SKo2,
Sko5,aw
StS1,Palm
StS2,
StS10,
TBi10,
THy6,aw
THy10,aw
THy14,aw
TSz10,
WHB10,
WSh1,
ACu15,aw
ACu20,
ACu23,aw
AGo10,aw
AMo13,aw
AMz1,
AMz5,
APk10,
APl10,aw
ASp10,aw
ARt1,
ASS10,aw
BBz10,aw
BJq5,
BJq10,
BJq15,
CSc10,aw
CWm10,aw
DlB3,aw
EmE10,aw
FFf10,aw
FFo10,Gouden Kalf
FrM1,
GaO10,aw
GeA10,
GSl10,aw
GSl12,aw
HlH2,aw
HlH3,aw
HlH9,
HoF10,aw
IDa10,Prix du festival policier a Cognac
IDa14,
IDa17,
IDa19,
IMN10,aw
IMN12,aw
IMN15,aw
IMR10,aw
IsF10,aw
JdA10,aw
JDo10,
JFC10,aw
JGb7,aw
JGb10,aw
JMe1,
JKz10,aw
JLz1,aw
JLz2,aw
JmZ10,aw
JnL12,aw
JnL13,aw
JnL18,aw
JnN9,aw
JoA15,SE1
JoA19,
JWB10,
JZu10,aw
LuD1,
LuD4,
MnK10,aw
MnK15,aw
MnK20,aw
KaB10,Bayrischer Filmpreis 1990
KeC5,aw
KeC7,
Khi20,
KvR10,aw
LiH10,aw
LYa10,aw
LuM10,aw
LuM13,aw
LuM16,aw
LyD10,aw
LzB10,aw
MiJ5,
MiJ10,
MiJ12,
MiJ15,aw
MMr10,F97
MPe5,aw
MPe10,aw
MSh10,
MVh10,aw
MvT10,aw
MYa10,aw
MYa20,aw
NMk10,aw
NRe6,aw
NRe10,aw
OhG10,aw
PCo10,
OlA10,aw
OlA14,aw
PnM8,F54
PnM10,aw
PnM14,aw
PnM18,aw
PhJ10,aw
PhJ13,aw
PhS10,aw
PLe10,
PLe12,
PLe15,
PLe17,
PRP10,aw
PuA10,aw
PvL1,aw
ReH10,aw
ReH16,aw
RGu15,aw
RHe10,aw
RHr8,aw
RHr10,aw
RHr12,aw
RnH10,aw
RnH13,aw
RPr10,aw
RRe10,aw
RSS10,aw
RtG10,aw
RtG12,aw
SBa10,
SBa15,
SBa20,
SBa22,
SgP10,aw
SnT20,aw
SnT22,aw
SnT28,
SOe10,
SOe12,
TDv10,aw
TSt1,
ViA10,aw
WaC1,aw
PMC10,
WhS1,aw
WhS3,aw
WhS5,
WhS6,
XaK10,aw
YaY5,aw
YaY10,aw
YKo10,aw
YZh4,
YZh6,
YZh8,
YZh14,
Z9010,aw
Z9020,aw
Z9030,aw
Z9040,aw
Z9050,aw
Z9060,aw
Z9070,aw
ACp10,aw
AdD10,aw
ADz10,aw
ADz15,aw
AGl10,aw
AGl12,aw
AMi10,aw
AMi12,aw
ASi10,aw
AxC10,aw
BDu3,aw
BDu4,aw
BDu10,aw
BMo10,aw
BSo1,aw
BSo4,aw
BSo5,aw
BSo6,aw
BSo8,
BSo10,aw
ByS10,
ByS15,
CDN10,aw
CMe1,aw
CMe10,aw
CPc10,
DHr10,aw
DHr12,aw
DKl10,aw
DMH10,aw
DMH15,aw
DMk10,aw
DZu12,aw
ECh10,aw
EDi10,aw
EmB10,aw
EdY10,
FDF10,[27]
FrG10,aw
FrH10,
FWs10,aw
FxB10,aw
HfK10,aw
HyS10,
IBl15,aw
IiS15,aw
ISn3,
ISn4,
IWk1,aw
IWk5,aw
IWk10,
JaR10,aw
JAv10,aw
JAv15,aw
JAv16,aw
JBm10,GP
JDr10,aw
JeR10,aw
JLi10,aw
JoF1,aw
JLp1,aw
JoB10,aw
JSv10,aw
JSv15,aw
JVD5,aw
JVD10,aw
KeR10,England; T(1300)
KeH10,aw
KuA10,aw
LrA10,aw
LFZ1,aw
LSP10,aw
MAD10,aw
MiH10,aw
MiH18,
MKb10,aw
MKi10,aw
MKl10,aw
MRP10,aw
MRP14,aw
MtR1,aw
MTs10,aw
MuT10,aw
NBr10,aw
NBr17,
NiP5,AA
NiP10,AA
NyA10,aw
OKa10,aw
PGl10,aw
PHw8,aw
PHw10,aw
PRs10,aw
PSp12,aw
PSp14,aw
RdD10,aw
RLl10,aw
RLl13,aw
RLl15,aw
RLl18,aw
RSm10,aw
RUn10,F92
SeP1,aw
SeP2,aw
SHp5,aw
SHp13,aw
SLe10,aw
SLe12,aw
SLe15,
SNa10,aw
StN10,aw
SyC10,aw
Tki5,
Tki7,
TLW5,
ToC10,aw
TuB10,aw
VNf10,aw
WHj1,aw
Z9110,aw
Z9120,aw
Z9140,aw
AAn10,aw
AAn12,aw
AbH1,aw
ADg10,aw
AfA10,aw
ANe10,aw
AnW10,aw
AWk10,
BaL1,aw
BCr10,aw
BeR10,aw
BKi10,aw
BKi12,aw
BLv15,aw
BrL10,aw
BrL15,aw
ByP10,aw
CaF10,aw
CrB10,aw
CRd10,
CsS10,aw
CsS15,aw
CVi10,aw
CVi16,
CyS1,aw
DeR10,aw
DFi15,aw
DFi17,aw
DJR10,aw
DPa10,aw
DPr12,aw
FLr10,
GeE10,aw
GeQ10,
GGh5,aw
GGh10,aw
GMK10,aw
GMK15,
GSa10,AA
GSr10,aw
HaK20,aw
HCn10,aw
HDl10,aw
HSa10,aw
HwF10,aw
HWY10,aw
IdO10,aw
Kerkhof,\Ct
ILs10,aw
IMu10,aw
IMu20,aw
IMu22,
JCB10,aw
JRi10,
Richet,\Fr
JFs10,aw
JGd2,aw
JGd10,aw
JGd15,
JoM10,aw
JoM15,aw
JOx10,aw
JxS10,aw
JxS12,aw
KCm10,aw
KeG10,aw
KOr1,aw
KOr2,aw
KSt10,aw
KWW8,aw
KWW14,
LuC10,aw
MkG10,aw
MkG12,aw
MkG15,aw
MLs10,aw
MMz10,aw
MNv10,aw
NJi10,aw
NoE1,aw
NoE3,aw
NoE8,
NSv10,aw
PCh10,aw
PCh15,
QTa1,aw
QTa3,aw
QTa6,aw
RBx10,aw
RlE10,aw
RlE20,aw
RMg5,aw
RMc10,aw
RMg15,aw
RrB10,aw
RrB16,aw
RrB18,AA foreign
RSd10,aw
RTa5,
RTa14,aw
RtM10,aw
SGy5,aw
SGy10,aw
SGy12,aw
SHD10,aw
SoW1,aw
SvN10,aw
THk14,aw
TDe1,
TDe10,aw
TDe14,aw
TDe18,
TDe19,
ToK1,
TRb10,aw
TVe10,aw
VAr10,aw
VCy5,aw
VCy10,aw
VyK10,aw
xNa10,aw
VGl10,aw
YiA10,aw
Z9210,aw
Z9220,aw
Z9230,aw
Z9260,aw
Z9270,
ADy1,
ADy5,
Ady3,
ARw12,lc
ABo10,aw
AnL5,aw
AnL10,AAN
AnL12,aw
ANo,aw
AoS10,
ASh10,aw
AuG10,aw
BeM10,
BJR10,aw
BLu10,aw
BLu12,gross
CaS10,aw
CCa13,aw
CDv10,aw
ChK10,"GP, AAN"
ChK13,aw
CNu10,aw
DAP10,aw
DGl10,aw
DME10,aw
DmS1,aw
DRz10,aw
DZo10,aw
FrD10,aw
GGM10,aw
GgW10,aw
GnA10,aw
GnA13,
GoM10,aw
GyS10,
Schyfter,\Me xican?
HGe10,aw
IHo10,aw
ILf10,aw
IMd12,aw
IMd16,aw
IMd17,"AAN, AAN dir"
JBo10,aw
JPB10,aw
JTa10,aw
JTu10,
KTI10,Bell
LeB10,aw
LLl10,aw
JLy10,aw
KHt1,
MaH15,
MBb10,aw
MBb15,aw
MBi10,aw
MWid10,
MWid12,aw
MWid15,aw
MWid16,
MkS10,aw
MlG5,AA AA dir
MLz10,aw
MoF3,Sundance dir
MoF6,
NkM10,aw
OIo10,aw
OYa10,aw
PDq10,AA
PeJ10,aw
PhH10,aw
PhH13,aw
RbH8,aw
RbH10,aw
RcW10,aw
RdN10,aw
RgW10,aw
RHk10,aw
RkK10,aw
RlK10,aw
RLn10,aw
RmF8,aw
RmF10,aw
RyM10,aw
RRz10,aw
RRz13,aw
RSv10,aw
RWg10,AA
SHk10,aw
SHk15,
SiW8,aw
SiW10,aw
SiW12,aw
SiW13,
SiW14,aw
SPt10,aw
SSo10,aw
SSo13,
SSo15,aw
SSo16,-
SSu10,aw
StZ1,aw
StZ5,
SvB04,aw
SvB05,aw
SvB10,aw
TCn10,aw
TCr10,aw
TDa10,aw
TFy10,aw
ThS10,aw
TLo10,aw
TNa10,aw
TTN10,aw
TrH10,"Camera D'or, AAN"
TrH15,aw
WhR10,aw
xBa10,aw
YuB10,aw
YuB14,
Z9320,aw
Z9330,aw
Z9350,aw
Z9360,aw
Z9365,
AdS10,lc
AFl10,aw
AkS10,aw
APr10,aw
APr12,aw
ArD10,aw
ARk10,aw
ARk12,aw
ASm10,aw
BnM10,aw
BnS10,aw
BnS15,aw
CFd10,Sundance
CRu10,aw
CyC10,Cesar
DAl10,aw
DDW10,aw
DeS10,aw
DnB10,aw
DpM10,aw
DpM13,aw
DvC10,AAN
FDa10,
FGd10,aw
FTr10,AA
GdT10,aw
GdT14,aw
GGC10,aw
GGC12,aw
GGC14,aw
HtB10,aw
HLv10,aw
IsM10,
IsM14,
ISz10,aw
JCe10,aw
JDB10,aw
JDB12,aw
JDB15,
JLv10,aw
JMm10,aw
JSy10,aw
LMg10,aw
MdH10,aw
MdJ10,aw
MDn10,aw
MDw10,aw
MEl10,aw
MkT10,aw
MtC10,aw
MtC12,aw
MtC15,
MuK10,aw
NHy10,aw
NHy15,
NKz10,aw
NnM10,Cesar
PaW10,aw
PaF10,aw
PFr10,
PFr12,
PJH10,AuAA
PJH14,aw
PRJ10,
PSe10,aw
PlW10,aw
RAA10,aw
RbW10,aw
RgA10,aw
RgC10,
RgC15,
RGl10,aw
RlM10,aw
RnC10,aw
RtL10,aw
RTo10,aw
RTr10,aw
RuC10,aw
RuC13,
SgT10,aw
SSl1,aw
TBr10,aw
ToN10,aw
TZz10,aw
xCo10,aw
YSt10,aw
YSt12,
AJa1,aw
AMt14,
AMt15,
AWw3,
AWw5,
AWw10,
BGt10,aw
BGt13,
BTh10,aw
BTh13,
ChN10,AAN
DBo6,
DBo10,
DBo12,aw
DCn10,
DCn12,
DSa10,
DvF10,aw
HHH10,
JLa10,
JPy10,
JPy12,aw
KDo10,aw
KDo1x,aw
LBv10,
MBy1,
MBy2,
MBy5,
MGo5,aw
MGo10,
MTh10,
NFi10,"Greenwich Village, NY T(1969)"
SeG10,
SuK10,aw
TdC9,
TdC10,
TdC11,PU:
TdC12,
TdC13,
TdC15,
xQu15,aw
YvA10,aw
YvA13,
Z9510,aw
Z9520,aw
Z9530,aw
Z9540,aw
Z9550,aw
Z9575,
Z9577,
Z9579,
Z9585,
AHp10,
AKr10,
ASf8,
ASf10,
AyW10,
AyW11,aw
BdA2,Deauville
BnR10,
CDu10,SU:
CHp10,
CTH10,
DDg10,
DHg10,
DIl10,
DLi10,
DLi13,
DRE10,
DTw10,Mexico
ESc10,
FSl10,
GHb10,
HMD1,
IGy10,
JMn1,
JMn2,aw
JtF3,
JuS10,
Calendar Girl,
LLG10,
Lob9,
LOb10,
LOb13,
LOb15,
MeC10,
MkJ10,
MkJ11,aw
MMf10,
MyH10,
PDe10,
RaR12,SE--
RaR13,
RHg10,
SBd10,
SBu10,
SBu12,aw
ScH10,aw
SWe10,
TMe10,
TSu10,
TVw10,
VKo10,
VKo13,
WeA1,
WeA10,
Z9610,aw
Z9615,aw
Z9620,"geese, farm"
Z9625,aw
Z9630,aw
Z9635,aw
Z9640,aw
Z9645,aw
Z9650,aw
Z9655,aw
Z9672,aw
Z9676,aw
Z9680,aw
Z9685,aw
Z9688,
Z9693,aw
Z9695,
Z9696,
ABe10,GG
ACf10,
ANi10,
ARm10,
ATn10,
ATn11,
AxP10,
BHu5,
Bhu7,
BPr10,
BRa10,
BRa12,
BSp10,
BSp12,
BtS10,aw
BvL10,
CKl4,
CrM10,
DDB10,
DLe1,
DRa10,
DWl10,
FcA10,
GfD10,aw
GfD11,
GrM1,
GrN10,
GTi10,
GVe10,aw
HyK10,
IDe1,
IPK10,
IPq10,aw
IPq15,
JcC10,
JDy10,
JeS10,
JfPd10,
JiG10,
JKf10,
JMw10,
JNo10,
JSj10,
KDK10,
KHe10,
KLe1,
KSa10,
KSp1,
LMf10,
Mayfield,\Ct
LTa10,
MgM10,
MHe9,
MHe10,
MHe15,SE++
MmL10,
MmL12,
MUy10,
MvD10,AA foreign
MyS10,
NCs10,
NLB11,
PCa10,AAN
PTA10,
PtC5,
PtC10,
RCh10,
ScM10,
ScW10,
SKe10,"LasVegas, NV"
SlB10,
SmW1,
SmW3,
SSv10,
STu10,
TBN10,
Nelson,\Am
TSm1,
TSy10,aw
TSy12,
TVb10,
TVi10,
VCH10,
VHd10,
YRu10,
xFu10,GG foreign
XWZ10,
XWZ15,
Z9730,aw
Z9735,aw
Z97340,aw
Z9750,aw
Z9770,aw
Z9780,aw
Z9783,aw
Z9788,SE++
AAm10,
AKl10,
ACh10,
ASt10,
AtB10,
AtB11,
ATk10,
Atk12,
CLi10,
CrC10,
DAr10,
DDk10,
DEl10,
DMc1,
DRo10,
DvD10,
EBr10,
EDr10,
EHe10,
ESk10,
EwD10,aw
FCr10,
FCr11,
Fdu10,
FWh5,
FWh10,
GGy10,
GHa10,
GyR10,
HpS10,
IKu10,
IRo10,
IPi10,
JfB10,
JGK2,
JJC10,
JKr10,
JMr10,
JoK10,
JPe10,
JSp1,
JKt10,
KJo10,
KLg10,
LCl10,
MaI10,
MEk10,
MJu10,
MJu15,
MSJ10,
MnP10,
MPo10,
MrF10,
MWz10,
NAb10,
NBa10,
NcG10,
NMe10,
NVg10,
nYo10,
nYo15,
PAn10,
PBe10,SE--
PHo10,
PtP10,
QuL10,
RgH10,
RLG10,
SDv10,
SfS10,
SGu10,
SML10,
SNo10,
SpS10,
SRu10,
SSb10,
SSk1,
SSt10,
StE10,
SwS10,
TFg1,
TiH10,
TJk10,
TPa10,
TTy10,sundance
TyK10,
VGa10,
VMi10,
vSM10,
xPr10,
xSa10,"SE++, AAN"
Z9810,
Z9820,aw
Z9830,
Z9850,
Z9860,
Z9865,
Z9870,
Z9880,
Z9890,
Z9895,
AGi10,
ASv10,
CNo1,
CVe10,
DbW10,
DHu10,
DLv10,
DMj10,
DMo10,
DzJ10,
EZo10,
GeH10,
GJu1,
GSn10,
HFa1,
HHm10,
JnC1td> Xiu Xiu: The Sent Down Girl,China; Tibet T(1970)
RyG1,GP1
LUl10,
PSv10,
RMt10,
RsG10,
RGo10,
SMf10,
SWm10,
VFu10,
T10,
Z9915,
Z9920,
Z9925,
Z9930,
Z9933,
Z9935,
Z9937,
Z9939,
Z9950,
